,name,twitter,party,tweet,tweet_published
663,"Robert P. Casey, Jr.",SenBobCasey,Democrat,RECEIPT: President Trump moved forward with EPA rollbacks that worsen air quality. A pandemic involving a severe respiratory illness is definitely not the time to cut back on clean air protections. https://bit.ly/2XiEbBc,2020-04-08
664,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"""I am surprised at the Trump administration's apathetic response to this shortage... Nurses and doctors are the frontline soldiers in this war against the coronavirus... the government must make it possible for us to safeguard ourselves."" Theresa, I could not agree more.",2020-04-09
665,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"That’s right, Chef. It is a moral imperative that we expand SNAP benefits to meet the needs #COVID19 created so struggling families don't go hungry. ",2020-05-13
666,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"THREAD: Over the past 10 years, the #AffordableCareAct has helped millions of working families, seniors and people with disabilities. Yet the Trump Admin is trying to sabotage the #ACA – in the middle of a pandemic. Here’s what’s at stake if Republicans refuse to #DropTheLawsuit:",2020-03-23
667,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The former Administration literally left a 69-page pandemic guidebook with instructions for how to address many of the same roadblocks your administration now faces, including lack of testing and shortages of equipment—but you’ve ignored it. https://www.businessinsider.com/trump-admin-ignored-obama-era-nsc-pandemic-prep-document-politico-2020-3",2020-05-11
668,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"From Washington Post: On Feb. 5, HHS Sec. Azar requested $2 billion to buy respirator masks and other supplies for a depleted federal stockpile of emergency medical equipment. Weeks later, the White House cut that request by 75%. https://www.washingtonpost.com/national/health-science/desperate-for-medical-equipment-states-encounter-a-beleaguered-national-stockpile/2020/03/28/1f4f9a0a-6f82-11ea-aa80-c2470c6b2034_story.html",2020-03-31
669,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"TOMORROW: Do you live in Southeastern Pennsylvania? I’m hosting the second in a series of tele-town halls across the Commonwealth to connect with Pennsylvanians regarding the coronavirus pandemic and you’re invited to join me. To participate, sign up at https://casey.senate.gov/teletownhall",2020-04-13
670,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"At noon I'll be joining Senators @ChrisCoons @brianschatz and our @SenateDems colleagues in a moment of silence for the over 100,000 American lives lost to COVID-19 in support of the millions of loved ones thrown into mourning. #WeRemember",2020-06-01
671,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The evidence so far indicates that the virus poses a significant, even deadly, risk to older adults and people with underlying health conditions. Full hearing on the U.S. response to the coronavirus in the Committee on Health, Education, Labor &amp; Pensions: ",2020-03-03
672,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"RECEIPT: On Feb. 5, HHS Sec. Azar requested $2 billion to buy respirator masks and other supplies for a depleted federal stockpile of emergency medical equipment. Weeks later, the White House cut that request by 75%. ",2020-04-08
673,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"#EarthDay reading: in the midst of #COVID19, the President is moving forward with his dangerous anti-environmental agenda—but a pandemic involving a severe respiratory illness is definitely not the time to cut back on clean air protections. ",2020-04-22
674,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"It is shameful and disturbing that some have used this pandemic as a pretext to act on hateful ideologies, which is why I signed a letter led by @SenDuckworth @maziehirono &amp; @SenatorMenendez to President Trump stressing the importance of standing up to anti-Asian racism. #AAPIHM",2020-05-30
675,"Robert P. Casey, Jr.",SenBobCasey,Democrat,President Trump and Congressional Republicans would rather dole out money to big corporations than help the average working person who lost their job during the pandemic. Democrats in Congress will put workers and families first. ,2020-05-19
676,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Automatically enroll the uninsured or under-insured who are diagnosed with COVID-19 in Medicaid. Period. No more maniacal obsession with decimating Medicaid. This will be a lifeline to the Americans who become sick or lose their job or their coverage. ,2020-04-02
677,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Even today, efforts to gut your health care continue. President Trump is leading the charge on a lawsuit that, if successful, will strip health care for tens of millions of people. He reaffirmed his support for the lawsuit just last week IN HIS DAILY CORONAVIRUS BRIEFING.",2020-03-31
678,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Over 34,000 nursing home residents have died from #COVID19. This pandemic disproportionately impacts nursing homes, but we are trying to help residents and workers with one hand tied behind our backs because the Administration is not releasing any data on these outbreaks.",2020-05-21
679,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Counterpoint: The federal government should be doing everything it can to fight against this pandemic. We should use EVERY power, EVERY resource possible to protect the health and safety of the American people. ",2020-04-07
680,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Eliminating the donut hole in Medicare Part D lowered prescription drug costs for 12 million seniors – another high-risk group for developing severe #COVID19 complications. Suddenly losing the ability to afford these often life-saving medications would only increase their risk /5,2020-03-23
681,"Robert P. Casey, Jr.",SenBobCasey,Democrat,U.S. intelligence agencies were issuing warnings in January and February about the global danger posed by the coronavirus while President Trump and Republicans played down the threat and failed to take action that might have slowed the spread. ,2020-03-31
682,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"THREAD: For days, Senate Democrats have been fighting for a COVID-19 relief bill that helps workers and families, not just special interests. We held firm in our insistence that the health and security of Americans must take precedence over corporate bailouts. /1",2020-03-25
683,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Commissioner Rosenworcel is right. This pandemic has exposed the true depths of the unacceptable digital divide in this country. ,2020-04-27
684,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"REPORT: President Trump and Congressional Republicans’ efforts to destroy, dismantle and defund the ACA and Medicaid expansion WILL lead to more illness and higher costs associated with the coronavirus. Mr. President, #DropTheLawsuit and #ProtectOurCare",2020-05-13
685,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This is irresponsible. Cutting aid to a vital organization responding to COVID-19 will prolong this crisis and make it worse. The President is seeking a political scapegoat to avoid accountability, but the buck stops at the White House. ",2020-05-30
686,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I know there’s a lot of concern right now about the spread of the novel coronavirus, or #COVID19. Our priority first and foremost is protecting our communities and our families, so I wanted to take a minute to address your concerns and clear up any misinformation: ",2020-03-11
687,"Robert P. Casey, Jr.",SenBobCasey,Democrat,It is outrageous that scammers are seeking to capitalize on the public anxiety of COVID-19. I urge Pennsylvanians to help me get this message out: beware of coronavirus-related scams and take caution before handing over money or giving out personal identifiable information. ,2020-03-30
688,"Robert P. Casey, Jr.",SenBobCasey,Democrat,The ACA implemented protections for over 130 million Americans with pre-existing conditions – one of the groups most likely to develop severe complications from #COVID19. Health insurers could otherwise discriminate against or refuse coverage for these Americans. /3,2020-03-23
689,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"President Trump is proving incapable of handling a public health emergency. While the coronavirus risks American lives, his efforts to sabotage affordable health care is making it HARDER for Americans to receive the preventative services and treatment they need.",2020-05-14
690,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This is a crucial step, but we know more help is needed as we prepare for these financial losses to be felt for years to come. That’s why I’m working to secure additional funding to assist small businesses in upcoming coronavirus relief legislation.",2020-03-18
691,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I'm calling on OSHA to take immediate steps to protect those who continue to go to work every day during this public health emergency. Our #EssentialWorkers are on the front lines of this pandemic, and we must do everything in our power to protect and support them. ",2020-04-09
692,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"In an effort to help others fighting this virus, I hope to make my first plasma donation today in Taylor, Pennsylvania. I encourage others who have recovered from COVID-19 to consult with their own physician to see if they may also be eligible to donate.",2020-05-29
